iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
68,256,0,0.5820,8639,-0.00398,0.49991,0.8036,0.00338,0.0329,1.0337,,0.77644,0.7096,0.5306,0.2158,0.3945,7.4
69,256,0,0.5508,8692,-0.00614,0.51482,0.7890,0.00305,0.0414,1.0334,,0.78552,0.7103,0.5355,0.2146,0.4123,7.6
70,256,0,0.5566,9030,-0.00515,0.51912,0.8164,0.00405,0.0397,1.0342,0.7385,0.75863,0.7172,0.5374,0.2133,0.4047,14.5
71,256,0,0.5586,8966,-0.00484,0.51197,0.8003,0.00220,0.0303,1.0336,,0.77993,0.7104,0.5376,0.2121,0.3958,7.6
72,256,0,0.5801,8689,-0.00496,0.50408,0.8179,0.00449,0.0364,1.0322,,0.76577,0.7196,0.5380,0.2108,0.3872,7.4
73,256,0,0.6328,8922,-0.00448,0.51161,0.8140,0.00294,0.0320,1.0339,,0.77087,0.7143,0.5363,0.2095,0.4210,7.7
74,256,0,0.6152,8847,-0.00584,0.48604,0.8012,0.00328,0.0346,1.0335,,0.78181,0.7089,0.5301,0.2083,0.4046,7.6
75,256,0,0.6133,9067,-0.00459,0.49069,0.8121,0.00232,0.0460,1.0337,,0.76489,0.7205,0.5350,0.2070,0.4100,7.7
76,256,0,0.6211,8546,-0.00462,0.49945,0.8241,0.00358,0.0395,1.0357,,0.78189,0.7095,0.5289,0.2058,0.4390,7.3
77,256,0,0.5625,8710,-0.00480,0.51380,0.8142,0.00314,0.0340,1.0344,,0.77090,0.7148,0.5285,0.2045,0.3981,7.5
78,256,0,0.5625,8794,-0.00613,0.51319,0.8144,0.00197,0.0496,1.0347,,0.76226,0.7169,0.5297,0.2033,0.3912,7.5
79,256,0,0.5664,8781,-0.00500,0.50004,0.8304,0.00355,0.0397,1.0355,,0.74737,0.7275,0.5338,0.2020,0.4088,7.6
