iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
45,256,0,0.4492,10915,-0.00275,0.49785,0.9019,0.00086,0.0042,1.0123,,0.82327,0.6705,0.6865,0.2763,0.2440,8.1
46,256,0,0.4844,11352,0.00577,0.52757,0.8783,0.00176,0.0085,1.0131,,0.80493,0.6859,0.6844,0.2712,0.2625,8.2
47,256,0,0.4805,11153,-0.00194,0.51853,0.9249,0.00158,0.0065,1.0150,,0.80368,0.6847,0.6868,0.2661,0.2504,8.0
48,256,0,0.4258,11112,-0.00281,0.51774,0.9119,0.00198,0.0153,1.0153,,0.82350,0.6726,0.6835,0.2610,0.2503,7.9
49,256,0,0.4531,10712,-0.00064,0.51360,0.9311,0.00077,0.0050,1.0154,,0.82618,0.6727,0.6862,0.2559,0.2454,7.8
50,256,0,0.4844,11000,-0.00259,0.52804,0.9193,0.00096,0.0035,1.0127,0.7745,0.81725,0.6734,0.6825,0.2508,0.2507,15.6
51,256,0,0.4922,10860,-0.00252,0.51642,0.9089,0.00044,0.0077,1.0118,,0.80013,0.6882,0.6813,0.2458,0.2570,7.8
52,256,0,0.4766,10951,-0.00230,0.52775,0.9258,0.00029,0.0077,1.0113,,0.80594,0.6827,0.6883,0.2407,0.2718,8.1
53,256,0,0.5234,10626,-0.00185,0.53077,0.9008,0.00146,0.0073,1.0120,,0.81887,0.6744,0.6883,0.2356,0.2621,7.7
54,256,0,0.4805,11049,-0.00207,0.51672,0.9018,0.00111,0.0043,1.0137,,0.82721,0.6749,0.6868,0.2305,0.2593,8.0
55,256,0,0.4805,11078,-0.00222,0.51233,0.8944,0.00122,0.0051,1.0134,,0.80359,0.6804,0.6856,0.2254,0.2482,8.0
56,256,0,0.4180,10954,-0.00301,0.51583,0.9398,0.00020,0.0083,1.0137,,0.81111,0.6828,0.6865,0.2203,0.2370,8.0
57,256,0,0.4336,10892,-0.00328,0.50221,0.9312,0.00131,0.0105,1.0132,,0.79825,0.6823,0.6883,0.2153,0.2532,8.0
58,256,0,0.5156,11184,-0.00281,0.53375,0.9248,0.00153,0.0146,1.0141,,0.81221,0.6816,0.6880,0.2102,0.2676,8.1
59,256,0,0.5000,10686,-0.00292,0.51443,0.9076,0.00197,0.0103,1.0151,,0.81714,0.6789,0.6850,0.2051,0.2848,7.9
60,256,0,0.4727,11178,-0.00257,0.52319,0.9008,0.00147,0.0069,1.0149,0.5992,0.82357,0.6792,0.6856,0.2000,0.2796,15.0
