iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
13,256,0,0.5234,9793,-0.00439,0.60103,0.9256,0.00260,0.0191,1.0000,,0.65288,0.7678,0.6503,0.4390,0.3890,7.7
14,256,0,0.4648,9867,-0.00338,0.56175,0.9017,0.00018,0.0124,0.9995,,0.64628,0.7677,0.6520,0.4339,0.3714,7.8
15,256,0,0.4844,9894,-0.00221,0.57686,0.9190,0.00107,0.0067,1.0010,,0.65273,0.7709,0.6491,0.4288,0.3638,7.9
16,256,0,0.5430,9658,-0.00178,0.58549,0.9184,0.00124,0.0142,1.0016,,0.66686,0.7644,0.6503,0.4237,0.3682,7.6
17,256,0,0.5195,9421,-0.00451,0.57832,0.9096,0.00240,0.0244,1.0035,,0.65590,0.7624,0.6505,0.4186,0.3761,7.7
18,256,0,0.4531,9808,-0.00230,0.56441,0.8965,0.00163,0.0207,1.0024,,0.64469,0.7699,0.6500,0.4136,0.3692,7.9
19,256,0,0.5234,9758,-0.00312,0.56634,0.9099,0.00214,0.0115,1.0031,,0.65599,0.7703,0.6467,0.4085,0.3829,7.8
20,256,0,0.4805,9917,-0.00199,0.58429,0.8972,0.00105,0.0096,1.0025,0.6793,0.67137,0.7642,0.6489,0.4034,0.3957,14.7
21,256,0,0.4883,10115,-0.00250,0.54940,0.8815,0.00236,0.0099,1.0032,,0.64302,0.7699,0.6485,0.3983,0.3683,7.9
22,256,0,0.4570,9713,-0.00321,0.53809,0.8759,0.00154,0.0121,1.0038,,0.65961,0.7676,0.6476,0.3932,0.3460,7.8
23,256,0,0.5352,9602,-0.00388,0.55936,0.8914,0.00131,0.0107,1.0030,,0.66609,0.7613,0.6473,0.3881,0.3731,7.6
24,256,0,0.5391,9891,-0.00409,0.56675,0.9116,0.00182,0.0066,1.0034,,0.66637,0.7665,0.6496,0.3831,0.3838,7.8
25,256,0,0.4492,10095,-0.00407,0.54659,0.8774,0.00104,0.0136,1.0035,,0.64412,0.7730,0.6505,0.3780,0.3556,8.0
26,256,0,0.4648,10060,-0.00350,0.57912,0.8949,0.00169,0.0177,1.0037,,0.66191,0.7677,0.6516,0.3729,0.3689,7.9
27,256,0,0.5273,9491,-0.00278,0.56761,0.8858,0.00187,0.0105,1.0041,,0.63928,0.7800,0.6476,0.3678,0.3850,7.6
28,256,0,0.5039,10371,0.00086,0.56214,0.9019,0.00112,0.0203,1.0030,,0.63764,0.7757,0.6487,0.3627,0.3838,8.2
29,256,0,0.5234,10056,-0.00190,0.56768,0.8962,0.00235,0.0097,1.0027,,0.63127,0.7779,0.6527,0.3576,0.4034,7.9
30,256,0,0.4961,10090,-0.00252,0.54592,0.8933,0.00134,0.0159,1.0028,0.7446,0.64478,0.7665,0.6489,0.3525,0.3824,14.9
31,256,0,0.4688,9862,-0.00347,0.56365,0.8848,0.00229,0.0167,1.0017,,0.65594,0.7641,0.6498,0.3475,0.3873,7.8
32,256,0,0.4766,9570,-0.00082,0.55341,0.8884,0.00185,0.0147,1.0008,,0.65409,0.7678,0.6487,0.3424,0.3749,7.6
33,256,0,0.5742,9855,-0.00241,0.56439,0.9293,0.00117,0.0103,1.0015,,0.65930,0.7650,0.6476,0.3373,0.3592,7.9
34,256,0,0.5078,9515,-0.00217,0.55657,0.9092,0.00221,0.0211,1.0010,,0.65705,0.7645,0.6500,0.3322,0.3629,7.7
35,256,0,0.5078,9305,0.00379,0.55108,0.8775,0.00105,0.0293,1.0021,,0.65821,0.7665,0.6509,0.3271,0.3608,7.5
36,256,0,0.5625,9967,-0.00314,0.56514,0.8917,0.00064,0.0088,1.0029,,0.64758,0.7669,0.6523,0.3220,0.3992,8.0
37,256,0,0.5000,9902,-0.00342,0.54808,0.9045,0.00254,0.0211,1.0020,,0.64475,0.7709,0.6523,0.3169,0.4027,7.7
38,256,0,0.5586,9679,-0.00383,0.55957,0.8867,0.00221,0.0186,1.0024,,0.63899,0.7720,0.6520,0.3119,0.3989,7.6
39,256,0,0.5078,9766,-0.00527,0.55870,0.8952,0.00204,0.0246,1.0032,,0.64240,0.7731,0.6530,0.3068,0.3966,7.8
40,256,0,0.4844,9528,-0.00146,0.54439,0.8856,0.00222,0.0122,1.0037,0.7582,0.66635,0.7654,0.6521,0.3017,0.3908,14.6
41,256,0,0.5547,9630,-0.00380,0.56304,0.8953,0.00146,0.0107,1.0049,,0.66596,0.7643,0.6496,0.2966,0.3869,7.6
42,256,0,0.5391,9423,-0.00327,0.56550,0.8963,0.00224,0.0174,1.0048,,0.66405,0.7639,0.6487,0.2915,0.3666,7.5
43,256,0,0.4961,9760,-0.00448,0.55836,0.8873,0.00371,0.0153,1.0028,,0.65805,0.7647,0.6471,0.2864,0.3461,7.9
44,256,0,0.4570,9831,-0.00299,0.56091,0.8739,0.00155,0.0107,1.0019,,0.65116,0.7674,0.6489,0.2814,0.3466,7.7
45,256,0,0.5039,10197,-0.00322,0.55720,0.8915,0.00105,0.0122,1.0021,,0.64729,0.7703,0.6480,0.2763,0.3665,8.1
46,256,0,0.5078,9643,-0.00367,0.53869,0.8636,0.00245,0.0144,1.0016,,0.64998,0.7707,0.6484,0.2712,0.3668,7.7
47,256,0,0.5430,9677,-0.00372,0.57389,0.8587,0.00200,0.0183,1.0040,,0.65236,0.7709,0.6512,0.2661,0.4075,7.7
48,256,0,0.5039,9571,-0.00249,0.55540,0.8847,0.00205,0.0235,1.0054,,0.64688,0.7708,0.6475,0.2610,0.3739,7.5
49,256,0,0.5312,10081,-0.00349,0.56645,0.8889,0.00205,0.0165,1.0057,,0.66342,0.7684,0.6485,0.2559,0.3930,8.0
50,256,0,0.5430,9385,0.00340,0.54629,0.8798,0.00258,0.0203,1.0048,0.7595,0.65707,0.7648,0.6464,0.2508,0.3951,14.5
51,256,0,0.5742,9458,-0.00326,0.54673,0.8491,0.00129,0.0134,1.0039,,0.64072,0.7713,0.6485,0.2458,0.3942,7.5
52,256,0,0.5117,9166,-0.00360,0.55781,0.8861,0.00253,0.0131,1.0030,,0.65658,0.7652,0.6482,0.2407,0.3914,7.2
53,256,0,0.5586,9494,-0.00241,0.54956,0.8870,0.00170,0.0117,1.0036,,0.65210,0.7656,0.6478,0.2356,0.4140,7.6
54,256,0,0.5977,9576,-0.00268,0.54166,0.9229,0.00325,0.0230,1.0050,,0.64303,0.7741,0.6482,0.2305,0.4398,7.6
55,256,0,0.5508,9738,-0.00347,0.54349,0.9032,0.00207,0.0112,1.0053,,0.67735,0.7586,0.6458,0.2254,0.4249,7.8
56,256,0,0.5781,9468,-0.00219,0.54887,0.9007,0.00154,0.0149,1.0054,,0.65854,0.7635,0.6473,0.2203,0.4523,7.5
57,256,0,0.5469,9618,-0.00277,0.55522,0.8960,0.00234,0.0157,1.0074,,0.66206,0.7634,0.6462,0.2153,0.4077,7.5
58,256,0,0.5547,9314,-0.00371,0.53444,0.9088,0.00278,0.0246,1.0068,,0.66458,0.7601,0.6435,0.2102,0.3620,7.4
59,256,0,0.4766,10139,-0.00358,0.52085,0.8953,0.00254,0.0202,1.0066,,0.65701,0.7682,0.6444,0.2051,0.3598,8.1
60,256,0,0.4727,9692,-0.00366,0.52955,0.8895,0.00142,0.0114,1.0058,0.6766,0.65693,0.7727,0.6453,0.2000,0.3580,14.3
