iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
19,256,0,0.5000,8927,-0.00178,0.52059,0.7737,0.00004,0.0013,1.0103,,0.72934,0.7294,0.6680,0.4085,0.2927,7.8
20,256,0,0.5020,8850,-0.00222,0.51780,0.7839,0.00188,0.0065,1.0092,0.6250,0.73184,0.7329,0.6668,0.4034,0.3120,14.8
21,256,0,0.5352,8741,-0.00195,0.50495,0.7782,0.00183,0.0052,1.0087,,0.73835,0.7298,0.6660,0.3983,0.3404,7.5
22,256,0,0.5703,9224,0.01061,0.54700,0.7859,0.00222,0.0118,1.0087,,0.76070,0.7110,0.6696,0.3932,0.3600,7.7
23,256,0,0.5547,8737,-0.00264,0.53689,0.7554,0.00167,0.0047,1.0102,,0.73504,0.7311,0.6717,0.3881,0.3551,7.5
24,256,0,0.5410,8872,-0.00173,0.54103,0.7728,0.00052,0.0042,1.0094,,0.72621,0.7309,0.6741,0.3831,0.3594,7.7
25,256,0,0.4961,8751,-0.00155,0.51592,0.7654,0.00033,0.0056,1.0100,,0.72317,0.7400,0.6704,0.3780,0.3277,7.3
26,256,0,0.5156,8470,-0.00095,0.51302,0.7596,0.00050,0.0053,1.0105,,0.74118,0.7267,0.6749,0.3729,0.3475,7.3
27,256,0,0.5234,8803,-0.00085,0.53343,0.7645,0.00133,0.0090,1.0094,,0.72814,0.7281,0.6713,0.3678,0.3145,7.6
28,256,0,0.5469,9010,-0.00190,0.50300,0.7501,0.00129,0.0052,1.0097,,0.72977,0.7412,0.6737,0.3627,0.3202,7.6
29,256,0,0.5312,8635,-0.00100,0.51455,0.7598,0.00081,0.0044,1.0087,,0.72397,0.7342,0.6704,0.3576,0.3289,7.6
30,256,0,0.5469,8686,-0.00393,0.50447,0.7556,0.00252,0.0118,1.0094,0.7024,0.73351,0.7301,0.6704,0.3525,0.3383,15.2
31,256,0,0.5547,8521,-0.00126,0.50424,0.7912,0.00090,0.0060,1.0085,,0.75404,0.7236,0.6721,0.3475,0.3320,7.1
32,256,0,0.5039,8780,-0.00054,0.51029,0.7687,0.00052,0.0031,1.0099,,0.71692,0.7317,0.6721,0.3424,0.3187,7.7
33,256,0,0.4766,9085,-0.00231,0.51721,0.7705,0.00044,0.0066,1.0116,,0.73653,0.7293,0.6700,0.3373,0.2931,7.7
34,256,0,0.4922,8779,-0.00335,0.51961,0.7558,0.00070,0.0049,1.0120,,0.73021,0.7344,0.6700,0.3322,0.3258,7.6
35,256,0,0.5273,8729,-0.00342,0.54388,0.7402,0.00135,0.0094,1.0111,,0.72323,0.7355,0.6745,0.3271,0.3375,7.3
36,256,0,0.5391,8774,-0.00244,0.52438,0.7572,0.00059,0.0030,1.0114,,0.72648,0.7301,0.6745,0.3220,0.3487,7.4
37,256,0,0.5234,8692,-0.00357,0.50050,0.7525,0.00070,0.0047,1.0113,,0.72812,0.7314,0.6656,0.3169,0.3119,7.4
38,256,0,0.5703,8823,-0.00124,0.50889,0.7443,0.00075,0.0015,1.0108,,0.72670,0.7344,0.6692,0.3119,0.3324,7.6
39,256,0,0.4961,8931,-0.00145,0.51539,0.7567,0.00064,0.0028,1.0119,,0.73973,0.7227,0.6684,0.3068,0.3473,7.7
40,256,0,0.5078,8947,-0.00200,0.51655,0.7736,0.00067,0.0034,1.0120,0.6753,0.71145,0.7361,0.6729,0.3017,0.3595,15.1
41,256,0,0.5508,8784,-0.00332,0.52091,0.7445,0.00112,0.0177,1.0123,,0.74432,0.7240,0.6729,0.2966,0.3664,7.4
42,256,0,0.5547,8963,-0.00201,0.51977,0.7436,0.00052,0.0026,1.0133,,0.72789,0.7335,0.6713,0.2915,0.3455,7.5
43,256,0,0.5488,8965,-0.00204,0.50543,0.7544,0.00154,0.0072,1.0144,,0.74126,0.7291,0.6664,0.2864,0.3506,7.6
44,256,0,0.5957,8692,-0.00359,0.51082,0.7521,0.00074,0.0036,1.0139,,0.73066,0.7292,0.6664,0.2814,0.3311,7.4
45,256,0,0.5117,8982,-0.00236,0.51695,0.7591,0.00057,0.0035,1.0138,,0.72294,0.7275,0.6692,0.2763,0.3415,7.7
46,256,0,0.5742,8495,-0.00378,0.50073,0.7332,0.00100,0.0128,1.0142,,0.72410,0.7272,0.6721,0.2712,0.3432,7.3
47,256,0,0.5312,8790,-0.00179,0.49749,0.7488,0.00103,0.0036,1.0136,,0.74942,0.7237,0.6717,0.2661,0.3450,7.6
48,256,0,0.5137,9129,-0.00147,0.50886,0.7438,0.00083,0.0010,1.0131,,0.73229,0.7343,0.6713,0.2610,0.3356,7.7
49,256,0,0.5625,8762,-0.00150,0.49479,0.7306,0.00091,0.0050,1.0133,,0.74494,0.7258,0.6680,0.2559,0.3686,7.5
50,256,0,0.6133,8911,-0.00134,0.51344,0.7550,0.00019,0.0012,1.0142,0.6386,0.73267,0.7301,0.6761,0.2508,0.4034,14.8
51,256,0,0.5820,8798,-0.00189,0.50203,0.7642,0.00080,0.0026,1.0139,,0.73265,0.7303,0.6757,0.2458,0.4000,7.2
52,256,0,0.5664,8672,-0.00220,0.50513,0.7378,0.00120,0.0115,1.0132,,0.72662,0.7316,0.6704,0.2407,0.3895,7.5
53,256,0,0.5098,9007,-0.00255,0.51191,0.7582,0.00039,0.0056,1.0136,,0.73588,0.7306,0.6729,0.2356,0.3918,7.6
54,256,0,0.5547,8804,-0.00166,0.51237,0.7380,0.00053,0.0020,1.0137,,0.73257,0.7269,0.6680,0.2305,0.3917,7.5
55,256,0,0.6230,8979,-0.00242,0.50161,0.7379,0.00126,0.0093,1.0143,,0.73136,0.7244,0.6700,0.2254,0.3867,7.7
56,256,0,0.4844,9339,-0.00503,0.52978,0.7405,0.00137,0.0119,1.0141,,0.71282,0.7296,0.6721,0.2203,0.3564,7.9
57,256,0,0.5859,8851,-0.00044,0.50129,0.7642,0.00139,0.0094,1.0142,,0.72209,0.7283,0.6741,0.2153,0.3516,7.3
58,256,0,0.5703,9031,-0.00202,0.51416,0.7503,0.00054,0.0026,1.0139,,0.73669,0.7244,0.6757,0.2102,0.3434,7.7
59,256,0,0.5840,8850,-0.00206,0.48614,0.7473,0.00089,0.0119,1.0138,,0.72550,0.7270,0.6725,0.2051,0.3679,7.4
60,256,0,0.5645,8996,-0.00214,0.48780,0.7661,0.00154,0.0053,1.0132,0.5978,0.72378,0.7386,0.6692,0.2000,0.3982,14.7
