iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
25,256,0,0.4648,9773,-0.00269,0.50376,0.8022,0.00115,0.0069,1.0029,,0.76083,0.7315,0.5902,0.1983,0.3858,7.6
26,256,0,0.5156,9722,-0.00317,0.51387,0.7935,0.00054,0.0060,1.0027,,0.74883,0.7354,0.6078,0.1941,0.4048,7.5
27,256,0,0.4180,9494,-0.00330,0.49346,0.7958,0.00125,0.0084,1.0019,,0.77067,0.7292,0.6118,0.1898,0.3682,7.5
28,256,0,0.4961,9312,-0.00138,0.49340,0.7762,0.00099,0.0061,1.0024,,0.75515,0.7320,0.6039,0.1856,0.3765,7.3
29,256,0,0.4570,9482,-0.00404,0.50179,0.8087,0.00116,0.0069,1.0043,,0.75857,0.7306,0.6098,0.1814,0.3818,7.5
30,256,0,0.4844,9558,-0.00109,0.49051,0.7700,0.00157,0.0105,1.0043,0.6750,0.76450,0.7315,0.6059,0.1771,0.3821,10.8
31,256,0,0.5195,9421,-0.00615,0.52743,0.7990,0.00092,0.0094,1.0040,,0.76125,0.7325,0.6059,0.1729,0.4004,7.4
32,256,0,0.5312,9038,-0.00304,0.51969,0.7770,0.00025,0.0039,1.0036,,0.74840,0.7314,0.5961,0.1686,0.4203,6.9
33,256,0,0.5312,9463,0.00023,0.49869,0.7949,0.00101,0.0039,1.0025,,0.74355,0.7383,0.6000,0.1644,0.4076,7.6
34,256,0,0.4883,9546,-0.00130,0.49342,0.8005,0.00049,0.0025,1.0019,,0.75186,0.7348,0.5961,0.1602,0.4144,7.5
35,256,0,0.5117,9510,-0.00008,0.49893,0.7776,0.00040,0.0020,1.0028,,0.76026,0.7336,0.6000,0.1559,0.4164,7.5
36,256,0,0.5312,9608,-0.00320,0.49526,0.8130,0.00026,0.0015,1.0016,,0.77363,0.7203,0.6039,0.1517,0.4186,7.6
37,256,0,0.4844,9688,-0.00362,0.49780,0.7804,0.00093,0.0099,1.0012,,0.77237,0.7272,0.5922,0.1475,0.4203,7.4
38,256,0,0.5234,9629,-0.00079,0.50429,0.7898,0.00122,0.0060,1.0000,,0.76683,0.7297,0.6059,0.1432,0.4401,7.7
39,256,0,0.5195,9693,-0.00275,0.48543,0.7778,0.00090,0.0081,1.0017,,0.76240,0.7274,0.5902,0.1390,0.4137,7.6
40,256,0,0.5000,9889,-0.00157,0.50115,0.7695,0.00132,0.0065,1.0013,0.7750,0.75372,0.7317,0.5863,0.1347,0.4220,10.9
41,256,0,0.5820,9797,-0.00134,0.50414,0.7793,0.00156,0.0068,1.0009,,0.76524,0.7285,0.5863,0.1305,0.4399,7.9
42,256,0,0.5000,9398,-0.00734,0.47274,0.7714,0.00030,0.0051,1.0003,,0.75735,0.7280,0.6000,0.1263,0.4399,7.1
43,256,0,0.4961,9615,-0.00424,0.50191,0.7596,0.00058,0.0073,1.0002,,0.75449,0.7375,0.5961,0.1220,0.4231,7.6
44,256,0,0.4922,9780,-0.00086,0.51849,0.7680,0.00054,0.0016,1.0019,,0.74843,0.7342,0.5941,0.1178,0.4174,7.7
45,256,0,0.5312,9595,-0.00206,0.50709,0.7642,0.00078,0.0042,1.0022,,0.76999,0.7246,0.5980,0.1136,0.4115,7.6
46,256,0,0.5703,9558,-0.00307,0.47568,0.7542,0.00155,0.0162,1.0011,,0.76805,0.7241,0.5941,0.1093,0.4241,7.5
47,256,0,0.5312,9299,-0.00192,0.46804,0.7589,0.00042,0.0120,1.0009,,0.77072,0.7260,0.5941,0.1051,0.4294,7.3
48,256,0,0.5000,9485,-0.00345,0.46637,0.7382,0.00231,0.0156,1.0019,,0.78141,0.7220,0.6059,0.1008,0.4259,7.4
49,256,0,0.4961,9682,-0.00356,0.48883,0.7381,0.00113,0.0083,1.0034,,0.75779,0.7295,0.5902,0.0966,0.4208,7.3
50,256,0,0.5430,9673,-0.00354,0.50127,0.7477,0.00145,0.0094,1.0049,0.7000,0.76057,0.7286,0.5824,0.0924,0.4333,10.6
51,256,0,0.5469,9528,-0.00137,0.48847,0.7494,0.00004,0.0025,1.0055,,0.76923,0.7279,0.5902,0.0881,0.4533,7.5
52,256,0,0.5117,9410,0.00265,0.47444,0.7247,0.00092,0.0067,1.0050,,0.78299,0.7193,0.5902,0.0839,0.4394,7.5
53,256,0,0.4727,9252,0.00571,0.50503,0.7220,0.00154,0.0139,1.0057,,0.77691,0.7207,0.5843,0.0797,0.4253,7.5
54,256,0,0.5156,9346,-0.00787,0.51027,0.7309,0.00153,0.0118,1.0059,,0.77334,0.7233,0.5882,0.0754,0.4235,7.3
55,256,0,0.4688,9428,-0.00292,0.51780,0.7180,0.00089,0.0093,1.0060,,0.76351,0.7320,0.5863,0.0712,0.4241,7.4
56,256,0,0.5742,9537,-0.00700,0.51098,0.7226,0.00062,0.0110,1.0067,,0.78046,0.7255,0.5863,0.0669,0.4593,7.6
57,256,0,0.5625,9590,-0.00298,0.49303,0.7349,0.00096,0.0145,1.0068,,0.77554,0.7291,0.5824,0.0627,0.4740,7.4
58,256,0,0.5312,9664,0.00047,0.49283,0.7228,0.00104,0.0060,1.0069,,0.78586,0.7244,0.5765,0.0585,0.4465,7.5
59,256,0,0.5078,9267,0.00018,0.50830,0.7146,0.00063,0.0139,1.0074,,0.78531,0.7255,0.5843,0.0542,0.4373,7.5
60,256,0,0.5547,9444,-0.00397,0.48874,0.7245,0.00115,0.0106,1.0071,0.7750,0.78592,0.7259,0.5922,0.0500,0.4411,10.4
