iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
80,256,0,0.4961,7366,0.00146,0.44480,0.6300,0.00070,0.0072,1.0198,0.5891,,,,,0.2718,10.7
81,256,0,0.5039,7432,-0.00227,0.41281,0.6531,0.00144,0.0102,1.0198,,,,,,0.2640,5.7
82,256,0,0.5234,7466,-0.00677,0.44304,0.6378,0.00062,0.0155,1.0158,,,,,,0.2840,5.8
83,256,0,0.4844,7175,-0.04174,0.44809,0.6420,0.00128,0.0340,1.0091,,,,,,0.2955,5.7
84,256,0,0.4531,7296,-0.00344,0.44766,0.6406,0.00107,0.0124,1.0076,,,,,,0.2845,5.7
85,256,0,0.5508,7815,-0.00185,0.44027,0.6510,0.00093,0.0042,1.0093,,,,,,0.2867,5.8
86,256,0,0.4883,7464,-0.00301,0.43646,0.6561,0.00098,0.0197,1.0090,,,,,,0.3015,5.7
87,256,0,0.4727,7487,-0.00369,0.42569,0.6916,0.00088,0.0088,1.0111,,,,,,0.2968,5.7
88,256,0,0.4961,7317,-0.00206,0.40922,0.6760,0.00072,0.0053,1.0125,,,,,,0.2947,5.7
89,256,0,0.4688,7655,-0.00278,0.43134,0.6878,0.00043,0.0043,1.0140,,,,,,0.3026,5.9
90,256,0,0.4883,7304,0.00280,0.46426,0.6572,0.00121,0.0072,1.0115,0.7687,,,,,0.2876,10.8
91,256,0,0.4805,7494,-0.00129,0.44761,0.6605,0.00221,0.0213,1.0106,,,,,,0.2939,5.6
92,256,0,0.4570,7255,-0.00259,0.44278,0.6435,0.00081,0.0131,1.0089,,,,,,0.2754,5.5
93,256,0,0.5391,7652,-0.00185,0.44194,0.6608,0.00063,0.0107,1.0030,,,,,,0.3102,5.9
94,256,0,0.4766,7211,0.00351,0.42465,0.6501,0.00214,0.0161,1.0014,,,,,,0.2994,5.7
95,256,0,0.5078,7598,-0.00267,0.43525,0.6596,0.00184,0.0145,0.9998,,,,,,0.2867,5.8
96,256,0,0.4805,7340,-0.00053,0.42554,0.6438,0.00047,0.0039,0.9970,,,,,,0.2889,5.7
97,256,0,0.4961,7646,-0.00076,0.44646,0.6318,0.00012,0.0040,0.9952,,,,,,0.3058,5.8
98,256,0,0.5117,7394,-0.00621,0.44975,0.6234,0.00078,0.0148,0.9955,,,,,,0.3028,5.7
99,256,0,0.5312,7586,-0.00396,0.43047,0.6417,0.00087,0.0101,0.9948,,,,,,0.3111,5.9
100,256,0,0.5156,7422,-0.00691,0.42286,0.6214,0.00052,0.0153,0.9935,0.8793,,,,,0.2950,11.0
101,256,0,0.4766,7173,0.02011,0.43947,0.5789,0.00288,0.0320,0.9966,,,,,,0.2933,5.0
102,256,0,0.5078,7597,0.00017,0.43762,0.5805,0.00218,0.0110,0.9961,,,,,,0.2972,5.9
103,256,0,0.4805,7369,-0.00387,0.42479,0.5879,0.00105,0.0147,0.9931,,,,,,0.2949,5.8
104,256,0,0.5430,7980,-0.00153,0.43294,0.5863,0.00096,0.0133,0.9941,,,,,,0.2879,5.9
105,256,0,0.5078,7569,0.00191,0.41956,0.5847,0.00069,0.0085,0.9951,,,,,,0.2808,5.8
106,256,0,0.4688,7537,0.00093,0.45117,0.5937,0.00103,0.0135,0.9908,,,,,,0.2749,5.8
107,256,0,0.4648,7558,-0.00458,0.46326,0.5783,0.00112,0.0124,0.9930,,,,,,0.2745,5.7
108,256,0,0.4844,7619,-0.00288,0.44066,0.5894,0.00060,0.0084,0.9957,,,,,,0.2821,5.9
109,256,0,0.5000,7326,-0.00074,0.44185,0.5685,0.00066,0.0114,0.9975,,,,,,0.2718,5.6
110,256,0,0.5430,7481,-0.00562,0.44747,0.5867,0.00118,0.0149,1.0011,0.6911,,,,,0.2867,11.2
111,256,0,0.4922,7683,-0.00071,0.43770,0.6238,0.00193,0.0109,1.0030,,,,,,0.2922,5.8
112,256,0,0.5000,7593,0.00173,0.43484,0.6484,0.00050,0.0145,1.0079,,,,,,0.2841,5.7
113,256,0,0.4883,7507,-0.00101,0.44299,0.6326,0.00078,0.0043,1.0094,,,,,,0.2884,5.7
114,256,0,0.4922,7736,0.00000,0.42434,0.6507,0.00046,0.0068,1.0088,,,,,,0.2769,5.8
115,256,0,0.4609,7488,-0.00206,0.44412,0.6296,0.00107,0.0087,1.0096,,,,,,0.2656,5.9
116,256,0,0.4531,7085,-0.00205,0.46066,0.6089,0.00143,0.0094,1.0102,,,,,,0.2720,5.6
117,256,0,0.5117,7518,-0.00328,0.42076,0.6171,0.00182,0.0130,1.0069,,,,,,0.2717,5.8
118,256,0,0.5078,7531,-0.00296,0.40735,0.6152,0.00175,0.0098,1.0049,,,,,,0.2762,5.9
119,256,0,0.4453,7079,-0.00202,0.45790,0.6340,0.00115,0.0072,1.0039,,,,,,0.2582,5.6
120,256,0,0.4492,7428,-0.00511,0.44964,0.6317,0.00121,0.0100,1.0049,0.6307,,,,,0.2487,10.9
121,256,0,0.4766,7442,0.00132,0.43925,0.6164,0.00182,0.0107,1.0051,,,,,,0.2413,5.8
122,256,0,0.5039,7268,-0.00099,0.43262,0.6264,0.00088,0.0113,1.0062,,,,,,0.2543,5.7
123,256,0,0.4492,7363,0.00006,0.44996,0.6107,0.00126,0.0146,1.0075,,,,,,0.2536,5.8
124,256,0,0.4609,7002,-0.00137,0.39988,0.6363,0.00104,0.0069,1.0074,,,,,,0.2610,5.6
125,256,0,0.4961,7431,0.00023,0.43098,0.6388,0.00161,0.0131,1.0074,,,,,,0.2727,5.7
126,256,0,0.4844,7350,-0.00541,0.43299,0.6343,0.00134,0.0111,1.0069,,,,,,0.2841,5.6
127,256,0,0.4922,7450,-0.00599,0.43157,0.6533,0.00250,0.0277,1.0064,,,,,,0.2774,5.7
128,256,0,0.5000,7384,-0.00218,0.45172,0.6137,0.00161,0.0161,1.0092,,,,,,0.2913,5.9
129,256,0,0.4648,7550,-0.00547,0.41299,0.6431,0.00058,0.0114,1.0090,,,,,,0.2590,5.7
130,256,0,0.5156,7448,-0.00209,0.40056,0.6287,0.00097,0.0085,1.0111,0.7328,,,,,0.2629,11.0
131,256,0,0.5547,7653,-0.00305,0.42241,0.6295,0.00090,0.0066,1.0119,,,,,,0.2803,5.9
132,256,0,0.4766,7280,0.00114,0.43836,0.6368,0.00330,0.0150,1.0104,,,,,,0.2746,5.7
133,256,0,0.4766,7522,-0.00376,0.43857,0.6394,0.00090,0.0089,1.0098,,,,,,0.2776,5.8
134,256,0,0.4766,7387,-0.00283,0.45139,0.6468,0.00201,0.0174,1.0064,,,,,,0.2854,5.8
135,256,0,0.5156,7666,-0.00110,0.41919,0.6305,0.00096,0.0116,1.0021,,,,,,0.2796,5.8
136,256,0,0.4609,7400,-0.00696,0.43001,0.6340,0.00150,0.0146,1.0017,,,,,,0.2822,5.8
137,256,0,0.5312,7616,-0.00407,0.42402,0.6350,0.00131,0.0141,1.0050,,,,,,0.2712,5.8
138,256,0,0.4844,7370,-0.00262,0.42078,0.6268,0.00234,0.0103,1.0079,,,,,,0.2648,5.5
139,256,0,0.4219,7149,-0.00307,0.43588,0.6436,0.00162,0.0219,1.0082,,,,,,0.2558,5.6
140,256,0,0.4922,7726,-0.00205,0.42665,0.6626,0.00047,0.0039,1.0101,0.8003,,,,,0.2691,11.1
141,256,0,0.4805,7210,0.00206,0.40494,0.6249,0.00315,0.0328,1.0136,,,,,,0.2715,5.5
142,256,0,0.4805,7653,-0.00347,0.43459,0.6455,0.00097,0.0076,1.0160,,,,,,0.2798,5.7
143,256,0,0.5195,7517,-0.00751,0.42048,0.6391,0.00003,0.0126,1.0131,,,,,,0.2930,5.8
144,256,0,0.5391,7922,-0.00250,0.41738,0.6413,0.00290,0.0184,1.0137,,,,,,0.3028,6.0
145,256,0,0.5273,7676,-0.00403,0.39727,0.6270,0.00245,0.0167,1.0121,,,,,,0.2822,5.6
146,256,0,0.5273,7747,-0.00292,0.42396,0.6229,0.00141,0.0170,1.0141,,,,,,0.2754,6.0
147,256,0,0.4883,7277,-0.00833,0.43367,0.6260,0.00134,0.0197,1.0137,,,,,,0.2928,5.7
148,256,0,0.5430,7574,-0.00220,0.43668,0.6450,0.00035,0.0084,1.0143,,,,,,0.3040,5.7
