iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
19,256,0,0.2930,12075,-0.00308,0.46008,0.9051,0.00129,0.0101,1.0046,,0.83064,0.7142,0.6333,0.2237,0.1367,9.7
20,256,0,0.2422,11534,-0.00701,0.42994,0.8986,0.00217,0.0200,1.0046,0.3250,0.83831,0.7105,0.6322,0.2195,0.1337,12.8
21,256,0,0.2969,11721,-0.00276,0.44013,0.8762,0.00128,0.0100,1.0052,,0.83684,0.7153,0.6218,0.2153,0.1289,9.2
22,256,0,0.2617,12137,-0.00342,0.43405,0.9165,0.00187,0.0173,1.0054,,0.82692,0.7151,0.6195,0.2110,0.1243,9.9
23,256,0,0.2812,11216,-0.00302,0.43182,0.8986,0.00225,0.0139,1.0057,,0.83361,0.7151,0.6195,0.2068,0.1293,8.9
24,256,0,0.3203,12127,-0.00281,0.45217,0.9045,0.00199,0.0153,1.0075,,0.84048,0.7078,0.6264,0.2025,0.1412,9.6
25,256,0,0.2617,12095,-0.00357,0.43808,0.8868,0.00272,0.0142,1.0086,,0.83882,0.7129,0.6287,0.1983,0.1401,9.4
26,256,0,0.3164,11731,-0.00388,0.45547,0.9088,0.00211,0.0145,1.0101,,0.83517,0.7074,0.6345,0.1941,0.1640,9.4
27,256,0,0.2969,11908,-0.00389,0.45967,0.9040,0.00186,0.0174,1.0098,,0.83670,0.7069,0.6345,0.1898,0.1386,9.4
28,256,0,0.3516,11873,-0.00426,0.47285,0.9203,0.00157,0.0174,1.0098,,0.84025,0.7065,0.6287,0.1856,0.1594,9.4
29,256,0,0.2695,12040,-0.00286,0.47169,0.8965,0.00162,0.0076,1.0094,,0.83022,0.7067,0.6310,0.1814,0.1507,9.7
30,256,0,0.3281,12312,-0.00877,0.46437,0.9149,0.00199,0.0386,1.0089,0.5250,0.82930,0.7120,0.6253,0.1771,0.1655,13.4
31,256,0,0.2773,12279,-0.00233,0.46712,0.8685,0.00174,0.0216,1.0091,,0.84564,0.7069,0.6253,0.1729,0.1484,9.5
32,256,0,0.3438,11501,-0.00322,0.46899,0.9056,0.00101,0.0133,1.0080,,0.82760,0.7109,0.6253,0.1686,0.1500,9.1
33,256,0,0.3594,12385,0.00091,0.48894,0.9008,0.00236,0.0181,1.0086,,0.84112,0.7091,0.6207,0.1644,0.1747,9.6
34,256,0,0.2969,12500,-0.00570,0.46268,0.9008,0.00190,0.0135,1.0091,,0.83630,0.7070,0.6253,0.1602,0.1879,9.7
35,256,0,0.3086,12418,-0.00177,0.43440,0.8752,0.00250,0.0255,1.0084,,0.83673,0.7123,0.6333,0.1559,0.1711,9.8
36,256,0,0.3203,12722,-0.00384,0.45271,0.8685,0.00097,0.0082,1.0081,,0.83310,0.7112,0.6276,0.1517,0.2091,9.7
37,256,0,0.3398,12660,-0.00335,0.49442,0.8636,0.00143,0.0101,1.0072,,0.81923,0.7142,0.6276,0.1475,0.2249,9.8
38,256,0,0.3398,12442,-0.00431,0.48183,0.8524,0.00300,0.0235,1.0066,,0.84569,0.7046,0.6253,0.1432,0.2334,9.6
39,256,0,0.3359,11789,-0.00305,0.51468,0.8701,0.00159,0.0170,1.0059,,0.85818,0.7004,0.6195,0.1390,0.2256,9.2
40,256,0,0.3086,12271,-0.00368,0.47118,0.8582,0.00144,0.0122,1.0068,0.5000,0.82428,0.7102,0.6184,0.1347,0.2172,13.3
41,256,0,0.3672,13035,-0.00272,0.49142,0.8535,0.00118,0.0079,1.0075,,0.83498,0.7093,0.6161,0.1305,0.2354,9.9
42,256,0,0.3555,12675,-0.00233,0.48369,0.8382,0.00263,0.0178,1.0079,,0.84883,0.7074,0.6184,0.1263,0.2561,10.0
43,256,0,0.3828,12728,-0.00627,0.49369,0.8405,0.00231,0.0185,1.0076,,0.83721,0.7112,0.6172,0.1220,0.2660,9.8
44,256,0,0.3164,12814,-0.00351,0.49338,0.8374,0.00210,0.0158,1.0083,,0.84579,0.7109,0.6276,0.1178,0.2513,10.0
45,256,0,0.3750,13107,-0.00349,0.48280,0.8373,0.00211,0.0138,1.0080,,0.84055,0.7105,0.6310,0.1136,0.2719,10.0
46,256,0,0.3984,13308,-0.00268,0.50079,0.8526,0.00140,0.0125,1.0091,,0.83957,0.7093,0.6241,0.1093,0.2789,10.1
47,256,0,0.3750,12866,-0.00338,0.50764,0.8507,0.00183,0.0168,1.0094,,0.85938,0.7056,0.6195,0.1051,0.2834,9.7
48,256,0,0.3047,12528,-0.00222,0.50145,0.8476,0.00268,0.0164,1.0103,,0.84162,0.7087,0.6276,0.1008,0.2701,9.7
49,256,0,0.3008,12625,-0.00493,0.48872,0.8237,0.00253,0.0261,1.0093,,0.84513,0.7088,0.6218,0.0966,0.2524,9.6
50,256,0,0.3359,13144,-0.00254,0.49243,0.8474,0.00165,0.0133,1.0105,0.4750,0.83432,0.7136,0.6195,0.0924,0.2579,13.5
51,256,0,0.3672,12792,-0.00259,0.49444,0.8298,0.00192,0.0139,1.0101,,0.85137,0.7049,0.6241,0.0881,0.2591,9.7
52,256,0,0.3281,12195,-0.00269,0.48293,0.8483,0.00218,0.0110,1.0099,,0.85105,0.7042,0.6310,0.0839,0.2501,9.6
53,256,0,0.3711,12304,-0.00627,0.50350,0.8627,0.00036,0.0320,1.0094,,0.85406,0.7059,0.6299,0.0797,0.2472,9.7
54,256,0,0.3867,12749,-0.00451,0.50235,0.8489,0.00253,0.0252,1.0085,,0.85352,0.7060,0.6172,0.0754,0.2742,9.9
55,256,0,0.3711,12716,-0.00475,0.50622,0.8210,0.00211,0.0126,1.0073,,0.85651,0.7016,0.6138,0.0712,0.2797,10.0
56,256,0,0.3125,12602,-0.00399,0.47913,0.8346,0.00124,0.0140,1.0072,,0.84509,0.7051,0.6161,0.0669,0.2471,9.7
57,256,0,0.3281,12685,-0.00372,0.47631,0.8073,0.00179,0.0153,1.0082,,0.85862,0.7026,0.6184,0.0627,0.2393,9.8
58,256,0,0.3594,12440,-0.00084,0.48777,0.8371,0.00186,0.0164,1.0071,,0.86809,0.6989,0.6172,0.0585,0.2373,9.5
59,256,0,0.3711,12377,-0.00562,0.49721,0.8035,0.00275,0.0266,1.0082,,0.85104,0.7039,0.6264,0.0542,0.2463,9.5
60,256,0,0.3359,13211,-0.00283,0.46956,0.7943,0.00181,0.0171,1.0091,0.5750,0.85854,0.7026,0.6264,0.0500,0.2365,13.7
