iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
118,256,0,0.7656,9853,-0.00702,0.37296,1.0942,0.00464,0.0596,1.0410,,0.98793,0.6414,0.5384,0.1530,0.6866,8.0
119,256,0,0.7578,9982,-0.00603,0.36313,1.1050,0.00618,0.0648,1.0405,,0.99905,0.6449,0.5349,0.1518,0.6894,7.6
120,256,0,0.7422,10271,0.00384,0.41724,1.1076,0.00995,0.1174,1.0401,0.8578,1.00703,0.6398,0.5284,0.1505,0.6761,13.4
121,256,0,0.7812,9801,-0.00678,0.39643,1.0986,0.00586,0.0843,1.0406,,1.01764,0.6317,0.5342,0.1492,0.6908,7.7
122,256,0,0.7578,10031,-0.00647,0.40216,1.0926,0.00425,0.0698,1.0387,,1.00285,0.6400,0.5369,0.1480,0.6800,7.9
123,256,0,0.7461,10163,-0.00733,0.40900,1.1053,0.00665,0.0831,1.0381,,0.98688,0.6446,0.5444,0.1467,0.6760,8.0
124,256,0,0.7773,9925,-0.00835,0.38567,1.1173,0.00834,0.0939,1.0396,,0.98876,0.6468,0.5420,0.1455,0.6808,7.8
125,256,0,0.7500,9922,-0.00566,0.37282,1.1040,0.00638,0.0621,1.0421,,0.98586,0.6467,0.5442,0.1442,0.6715,7.7
126,256,0,0.7500,9790,-0.00508,0.39026,1.1201,0.00424,0.0511,1.0412,,0.99237,0.6482,0.5402,0.1430,0.6678,8.0
127,256,0,0.7734,10105,-0.00684,0.36969,1.1127,0.00634,0.0674,1.0411,,0.99319,0.6429,0.5420,0.1417,0.6612,8.0
128,256,0,0.7656,9656,-0.00774,0.38533,1.1283,0.00424,0.0613,1.0410,,0.99553,0.6425,0.5422,0.1405,0.6728,7.5
129,256,0,0.7422,9517,-0.00711,0.36891,1.1000,0.00734,0.0684,1.0419,,0.99452,0.6459,0.5384,0.1392,0.6454,7.5
130,256,0,0.7539,9474,-0.00379,0.38968,1.0938,0.00619,0.0780,1.0442,0.8908,0.98673,0.6472,0.5364,0.1379,0.6700,13.5
131,256,0,0.7773,10089,-0.00596,0.39423,1.1213,0.00614,0.0877,1.0452,,1.00792,0.6353,0.5402,0.1367,0.6690,8.0
132,256,0,0.7031,9812,-0.00531,0.38909,1.0917,0.00445,0.0563,1.0479,,0.99994,0.6422,0.5395,0.1354,0.6499,7.8
133,256,0,0.7617,10041,-0.00708,0.39020,1.0968,0.00570,0.0718,1.0465,,0.99926,0.6411,0.5406,0.1342,0.6574,8.0
134,256,0,0.7891,9740,-0.00631,0.36926,1.1069,0.00863,0.0847,1.0478,,0.97572,0.6521,0.5406,0.1329,0.6602,7.7
135,256,0,0.7793,10207,-0.00691,0.37930,1.1023,0.00462,0.0723,1.0480,,1.00281,0.6469,0.5473,0.1317,0.6569,8.0
136,256,0,0.7578,9456,-0.00265,0.36721,1.1120,0.00603,0.0718,1.0485,,0.99707,0.6444,0.5506,0.1304,0.6320,7.6
137,256,0,0.7734,9690,-0.00526,0.35091,1.0634,0.00601,0.0750,1.0476,,0.99030,0.6391,0.5466,0.1291,0.6464,7.8
138,256,0,0.7383,9685,-0.00632,0.36153,1.0930,0.00379,0.0497,1.0485,,0.98955,0.6401,0.5475,0.1279,0.6366,7.7
139,256,0,0.7383,9594,-0.00979,0.37266,1.1061,0.00661,0.0640,1.0490,,0.97817,0.6471,0.5488,0.1266,0.6400,7.7
140,256,0,0.8047,9749,-0.00684,0.36547,1.0945,0.00475,0.0556,1.0494,0.8420,0.99753,0.6432,0.5532,0.1254,0.6680,13.7
141,256,0,0.7812,9642,-0.00686,0.34087,1.1150,0.00346,0.0566,1.0489,,1.00553,0.6412,0.5437,0.1241,0.6162,7.5
142,256,0,0.8125,9565,-0.00711,0.34601,1.1045,0.00549,0.0734,1.0479,,0.98885,0.6445,0.5459,0.1229,0.6754,7.5
143,256,0,0.8164,9687,-0.00653,0.31851,1.0939,0.00435,0.0573,1.0468,,0.99888,0.6478,0.5493,0.1216,0.7156,7.7
144,256,0,0.7656,9426,-0.00456,0.34498,1.1163,0.00597,0.0602,1.0457,,0.99814,0.6446,0.5515,0.1204,0.7016,7.4
145,256,0,0.7500,9659,-0.00955,0.36730,1.1344,0.00555,0.0870,1.0466,,0.99382,0.6437,0.5541,0.1191,0.6626,7.6
146,256,0,0.7891,9847,-0.00738,0.33457,1.0999,0.00684,0.0707,1.0471,,0.98635,0.6476,0.5541,0.1178,0.6505,7.7
147,256,0,0.7773,9924,-0.00690,0.34929,1.1070,0.00681,0.0695,1.0460,,0.98751,0.6448,0.5475,0.1166,0.6713,7.8
148,256,0,0.7695,9716,-0.00783,0.35765,1.0964,0.00632,0.0831,1.0455,,0.98385,0.6501,0.5459,0.1153,0.6737,7.6
149,256,0,0.7695,9779,-0.00707,0.36117,1.1065,0.00358,0.0571,1.0470,,0.99369,0.6429,0.5504,0.1141,0.6657,7.5
150,256,0,0.7773,9989,-0.00609,0.35158,1.1176,0.00420,0.0650,1.0463,0.8003,0.98721,0.6424,0.5499,0.1128,0.6751,13.8
151,256,0,0.7578,9595,-0.00706,0.37503,1.1044,0.00635,0.0606,1.0468,,0.99786,0.6426,0.5490,0.1116,0.6994,7.6
152,256,0,0.7852,9607,-0.00708,0.35014,1.1238,0.00437,0.0660,1.0458,,0.99900,0.6397,0.5484,0.1103,0.6609,7.6
153,256,0,0.7852,9782,-0.00559,0.34882,1.0868,0.00608,0.0535,1.0426,,0.99567,0.6453,0.5493,0.1090,0.6693,7.8
154,256,0,0.7461,9995,-0.00686,0.37312,1.0742,0.00524,0.0570,1.0430,,0.98380,0.6516,0.5517,0.1078,0.6665,8.1
155,256,0,0.7422,9574,-0.00814,0.38166,1.0946,0.00502,0.0599,1.0448,,0.99406,0.6415,0.5506,0.1065,0.6794,7.7
156,256,0,0.7891,9866,-0.00635,0.36305,1.0999,0.00568,0.0768,1.0443,,0.98574,0.6512,0.5506,0.1053,0.6661,7.8
157,256,0,0.7969,10384,-0.00101,0.36492,1.1187,0.00699,0.1008,1.0459,,0.99166,0.6463,0.5513,0.1040,0.6776,8.1
158,256,0,0.7500,10158,-0.00547,0.37092,1.1057,0.00531,0.0651,1.0452,,0.99969,0.6382,0.5499,0.1028,0.6647,7.9
159,256,0,0.7461,10071,-0.00774,0.38370,1.0972,0.00642,0.0567,1.0462,,0.98244,0.6435,0.5497,0.1015,0.6471,8.2
160,256,0,0.8320,10243,-0.04806,0.34080,1.1143,0.01211,0.0539,1.0454,0.8276,0.95864,0.6548,0.5504,0.1003,0.6712,12.0
161,256,0,0.7734,9902,-0.00707,0.37227,1.1020,0.01516,0.1752,1.0454,,1.01344,0.6453,0.5282,0.0990,0.6963,5.4
162,256,0,0.7773,10083,-0.00638,0.37447,1.0643,0.00798,0.0951,1.0457,,1.05429,0.6269,0.5384,0.0977,0.6971,7.9
163,256,0,0.7148,10077,-0.00624,0.36198,1.0593,0.00480,0.0553,1.0464,,1.01171,0.6380,0.5411,0.0965,0.6523,7.9
164,256,0,0.7500,10540,-0.00719,0.40246,1.0705,0.00593,0.0670,1.0458,,0.99834,0.6460,0.5411,0.0952,0.6431,8.2
165,256,0,0.8125,10414,-0.00639,0.34488,1.0631,0.00814,0.0960,1.0469,,1.01379,0.6280,0.5406,0.0940,0.6654,7.9
166,256,0,0.7695,10160,-0.00614,0.34560,1.0620,0.00597,0.0592,1.0459,,1.01187,0.6323,0.5433,0.0927,0.6430,7.9
167,256,0,0.7812,9951,-0.00692,0.35695,1.0361,0.00615,0.0543,1.0452,,1.03132,0.6194,0.5428,0.0915,0.6197,7.8
168,256,0,0.7422,10121,-0.00686,0.36868,1.0514,0.00442,0.0652,1.0452,,0.99484,0.6450,0.5464,0.0902,0.6537,8.2
169,256,0,0.7500,9771,-0.00738,0.37871,1.0416,0.00721,0.0800,1.0444,,1.00572,0.6438,0.5453,0.0889,0.6456,7.7
170,256,0,0.8125,10489,-0.00593,0.36990,1.0726,0.00633,0.0648,1.0438,0.8606,1.01790,0.6376,0.5439,0.0877,0.6720,14.5
171,256,0,0.7695,9698,-0.00785,0.34134,1.0882,0.00610,0.0937,1.0443,,0.99628,0.6408,0.5493,0.0864,0.6680,7.7
172,256,0,0.7930,10152,-0.00695,0.34587,1.0886,0.00546,0.0567,1.0445,,1.00377,0.6387,0.5490,0.0852,0.6891,7.9
173,256,0,0.8125,10078,-0.00745,0.34183,1.0667,0.00606,0.0721,1.0441,,1.02161,0.6301,0.5470,0.0839,0.7094,7.9
174,256,0,0.7344,9467,-0.00730,0.34763,1.0757,0.00300,0.0528,1.0430,,1.01236,0.6299,0.5490,0.0827,0.6816,7.4
175,256,0,0.7188,9681,-0.00894,0.38972,1.0887,0.00482,0.0584,1.0433,,0.99376,0.6451,0.5415,0.0814,0.6350,7.7
176,256,0,0.7539,10032,-0.00797,0.37468,1.0989,0.00510,0.0753,1.0412,,0.99219,0.6438,0.5453,0.0802,0.6683,7.9
177,256,0,0.8125,10215,-0.00623,0.37357,1.1149,0.00504,0.0713,1.0434,,1.00956,0.6322,0.5495,0.0789,0.6678,7.9
178,256,0,0.7422,9310,-0.00352,0.36171,1.0886,0.00882,0.1033,1.0431,,1.01880,0.6293,0.5499,0.0776,0.6652,7.4
179,256,0,0.7969,10043,-0.00737,0.36307,1.1095,0.00602,0.0832,1.0407,,0.99573,0.6397,0.5488,0.0764,0.6854,7.8
180,256,0,0.7461,9421,-0.01068,0.38663,1.0755,0.00547,0.0653,1.0401,0.7629,0.98951,0.6427,0.5493,0.0751,0.6733,13.9
181,256,0,0.7539,9895,-0.00640,0.39778,1.0701,0.00536,0.0643,1.0396,,1.01393,0.6282,0.5504,0.0739,0.6632,7.9
