iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
36,256,0,0.3242,9042,-0.00160,0.46951,1.0393,0.00180,0.0139,1.0027,,1.09221,0.6048,0.4665,0.1517,0.1795,7.4
37,256,0,0.3555,8745,-0.00137,0.48693,1.0611,0.00096,0.0063,1.0007,,1.07337,0.6148,0.4638,0.1475,0.1871,7.2
38,256,0,0.3008,8585,-0.00260,0.46919,1.0587,0.00185,0.0067,1.0020,,1.11334,0.6077,0.4665,0.1432,0.1792,7.3
39,256,0,0.2969,8528,-0.00154,0.45530,1.0435,0.00063,0.0017,1.0019,,1.08788,0.6109,0.4692,0.1390,0.1629,7.2
40,256,0,0.3926,9411,0.00086,0.47390,1.0604,0.00284,0.0165,1.0014,0.5500,1.09590,0.6001,0.4638,0.1347,0.1592,10.6
41,256,0,0.3438,8974,-0.00102,0.47429,1.0672,0.00144,0.0035,1.0038,,1.09317,0.6048,0.4745,0.1305,0.1518,7.5
42,256,0,0.3711,9355,-0.00189,0.47382,1.0383,0.00051,0.0090,1.0032,,1.08114,0.6157,0.4718,0.1263,0.1536,7.8
43,256,0,0.3516,9246,0.01183,0.45853,1.0368,0.00094,0.0058,1.0023,,1.08214,0.6105,0.4692,0.1220,0.1579,7.8
44,256,0,0.3340,9453,-0.00110,0.45733,1.0555,0.00172,0.0130,1.0023,,1.10117,0.6090,0.4665,0.1178,0.1601,7.9
45,256,0,0.3145,9074,-0.00143,0.46682,1.0767,0.00128,0.0049,1.0024,,1.08811,0.6041,0.4692,0.1136,0.1639,7.7
46,256,0,0.3750,9465,-0.00256,0.45718,1.0509,0.00139,0.0044,1.0038,,1.08810,0.6083,0.4772,0.1093,0.1695,7.8
47,256,0,0.3438,9300,0.00354,0.45700,1.0593,0.00101,0.0044,1.0046,,1.09497,0.6059,0.4692,0.1051,0.1717,7.7
48,256,0,0.3008,9392,-0.00002,0.46798,1.0498,0.00142,0.0045,1.0066,,1.08138,0.6126,0.4665,0.1008,0.1671,7.7
49,256,0,0.3652,9259,0.00119,0.47296,1.0430,0.00106,0.0078,1.0035,,1.09686,0.6033,0.4638,0.0966,0.1817,7.7
50,256,0,0.3516,9239,-0.00308,0.43946,1.0379,0.00021,0.0064,1.0029,0.5500,1.07954,0.6124,0.4692,0.0924,0.1851,10.7
51,256,0,0.3828,9046,-0.00180,0.45824,1.0356,0.00113,0.0094,1.0031,,1.09080,0.6261,0.4799,0.0881,0.1896,7.5
52,256,0,0.4141,9460,0.00055,0.47146,1.0463,0.00160,0.0103,1.0039,,1.09259,0.6219,0.4853,0.0839,0.2023,7.9
53,256,0,0.3594,9064,-0.00241,0.45202,1.0495,0.00076,0.0099,1.0041,,1.10710,0.6181,0.4772,0.0797,0.1893,7.6
54,256,0,0.3750,9660,-0.00340,0.45101,1.0420,0.00130,0.0076,1.0045,,1.11364,0.6083,0.4692,0.0754,0.1980,7.7
55,256,0,0.3672,9315,0.00450,0.45811,1.0537,0.00040,0.0107,1.0035,,1.10462,0.6152,0.4772,0.0712,0.2188,8.0
56,256,0,0.3398,9137,-0.00192,0.49225,1.0413,0.00171,0.0155,1.0049,,1.12664,0.6036,0.4718,0.0669,0.2150,7.6
57,256,0,0.3477,9306,0.00209,0.46818,1.0118,0.00057,0.0040,1.0058,,1.10105,0.6150,0.4718,0.0627,0.2055,7.8
58,256,0,0.3945,9381,-0.00171,0.46770,1.0386,0.00093,0.0038,1.0055,,1.11916,0.6078,0.4745,0.0585,0.2217,7.8
59,256,0,0.4102,9063,-0.00205,0.49734,1.0487,0.00073,0.0052,1.0053,,1.12985,0.5965,0.4718,0.0542,0.2272,7.6
60,256,0,0.2891,9184,-0.00172,0.46419,1.0236,0.00203,0.0068,1.0061,0.6750,1.11565,0.6064,0.4638,0.0500,0.2154,10.7
