iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
44,256,0,0.3984,10059,-0.00250,0.48512,0.6564,0.00117,0.0115,1.0170,,0.75964,0.7197,0.6032,0.2814,0.2454,7.9
45,256,0,0.4629,9659,-0.00082,0.51149,0.6580,0.00128,0.0097,1.0179,,0.75525,0.7197,0.6032,0.2763,0.2645,7.6
46,256,0,0.4766,9800,-0.00208,0.50232,0.6499,0.00116,0.0095,1.0190,,0.75141,0.7247,0.6044,0.2712,0.2560,8.0
47,256,0,0.4648,9749,-0.00217,0.49465,0.6776,0.00110,0.0086,1.0195,,0.75152,0.7261,0.6086,0.2661,0.2643,7.7
48,256,0,0.4023,10030,-0.00118,0.46184,0.6740,0.00154,0.0097,1.0193,,0.76477,0.7242,0.6002,0.2610,0.2324,7.8
49,256,0,0.4414,10031,-0.00153,0.48383,0.6458,0.00113,0.0063,1.0202,,0.76226,0.7218,0.6026,0.2559,0.2218,8.0
50,256,0,0.3984,9810,-0.00228,0.48187,0.6488,0.00075,0.0072,1.0200,0.4598,0.74574,0.7246,0.6020,0.2508,0.2251,14.4
51,256,0,0.4023,10022,-0.00236,0.50958,0.6112,0.00096,0.0050,1.0205,,0.76041,0.7255,0.5924,0.2458,0.2447,7.7
52,256,0,0.4414,10033,-0.00102,0.49887,0.6166,0.00094,0.0067,1.0209,,0.76988,0.7170,0.5978,0.2407,0.2328,7.9
53,256,0,0.4258,9470,-0.00184,0.49373,0.6082,0.00068,0.0025,1.0202,,0.76030,0.7182,0.5966,0.2356,0.2324,7.5
54,256,0,0.3828,9976,-0.00054,0.46412,0.6072,0.00031,0.0062,1.0194,,0.75939,0.7225,0.6050,0.2305,0.2276,7.9
55,256,0,0.4648,9708,-0.00279,0.47136,0.6098,0.00101,0.0076,1.0204,,0.77103,0.7157,0.5996,0.2254,0.2474,7.8
56,256,0,0.4141,10139,-0.00087,0.50264,0.6046,0.00089,0.0037,1.0207,,0.75361,0.7227,0.6008,0.2203,0.2386,8.1
57,256,0,0.4492,9893,-0.00236,0.49770,0.5962,0.00110,0.0048,1.0199,,0.75578,0.7246,0.6092,0.2153,0.2441,7.8
58,256,0,0.3633,10034,-0.00181,0.49943,0.6001,0.00159,0.0090,1.0192,,0.74183,0.7266,0.6122,0.2102,0.2286,7.8
59,256,0,0.5156,9829,-0.00051,0.52082,0.6386,0.00068,0.0065,1.0203,,0.76972,0.7184,0.6128,0.2051,0.2899,7.9
60,256,0,0.4336,10055,-0.00235,0.50456,0.6535,0.00140,0.0055,1.0213,0.7701,0.75094,0.7295,0.6074,0.2000,0.2860,15.1
