iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
18,256,0,0.3125,11223,-0.00128,0.52091,0.8553,0.00032,0.0000,0.9974,,0.90096,0.6657,0.6337,0.2280,0.2700,8.7
19,256,0,0.3320,11351,-0.00102,0.52467,0.8605,0.00015,0.0082,0.9921,,0.90160,0.6667,0.6461,0.2237,0.2820,8.6
20,256,0,0.2773,11189,-0.00179,0.53511,0.8486,0.00025,0.0019,0.9960,0.5000,0.90403,0.6615,0.6379,0.2195,0.2758,12.3
21,256,0,0.4141,11194,-0.00137,0.53922,0.8592,0.00075,0.0063,0.9948,,0.88498,0.6634,0.6296,0.2153,0.2976,8.5
22,256,0,0.3320,11332,0.00324,0.54144,0.8289,0.00074,0.0022,0.9960,,0.88091,0.6698,0.6379,0.2110,0.2916,8.8
23,256,0,0.3672,11802,0.00031,0.54850,0.8677,0.00106,0.0013,0.9960,,0.89613,0.6714,0.6379,0.2068,0.3122,9.3
24,256,0,0.3242,11594,-0.00229,0.53631,0.8444,0.00008,0.0035,0.9961,,0.89064,0.6702,0.6502,0.2025,0.2948,9.1
25,256,0,0.3555,11417,-0.00077,0.52350,0.8583,0.00071,0.0080,0.9961,,0.91399,0.6667,0.6337,0.1983,0.2871,8.9
26,256,0,0.3633,11309,0.00358,0.53536,0.8330,0.00042,0.0025,0.9969,,0.90418,0.6606,0.6337,0.1941,0.2867,9.0
27,256,0,0.3477,11496,-0.00527,0.53907,0.8701,0.00057,0.0040,0.9970,,0.90975,0.6587,0.6296,0.1898,0.2812,9.1
28,256,0,0.3555,10886,-0.00110,0.52595,0.8480,0.00100,0.0046,0.9973,,0.89050,0.6638,0.6296,0.1856,0.2851,8.7
29,256,0,0.3984,11320,-0.00773,0.54501,0.8514,0.00049,0.0011,0.9966,,0.88442,0.6706,0.6461,0.1814,0.2767,8.8
30,256,0,0.3203,11000,-0.00193,0.52275,0.8223,0.00108,0.0013,0.9970,0.5000,0.90402,0.6677,0.6420,0.1771,0.2600,12.5
31,256,0,0.3477,11478,0.00104,0.52240,0.8738,0.00091,0.0043,0.9944,,0.86928,0.6757,0.6461,0.1729,0.2517,9.1
32,256,0,0.3711,11438,-0.00263,0.52577,0.8651,0.00004,0.0017,0.9957,,0.89796,0.6720,0.6379,0.1686,0.2687,8.9
33,256,0,0.3594,11391,-0.00621,0.52269,0.8412,0.00079,0.0057,0.9942,,0.88477,0.6653,0.6296,0.1644,0.2660,8.9
34,256,0,0.3594,11048,-0.00249,0.54545,0.8535,0.00023,0.0045,0.9951,,0.88321,0.6713,0.6255,0.1602,0.2909,8.6
35,256,0,0.3516,11380,-0.00197,0.55153,0.8610,0.00086,0.0015,0.9943,,0.88120,0.6722,0.6214,0.1559,0.2815,8.9
36,256,0,0.3594,11271,-0.01856,0.53869,0.8584,0.00247,0.0161,0.9969,,0.87686,0.6725,0.6214,0.1517,0.3058,8.8
37,256,0,0.3789,11447,0.00113,0.54611,0.8736,0.00089,0.0097,0.9979,,0.91174,0.6584,0.6173,0.1475,0.2787,8.8
38,256,0,0.3125,11319,-0.00491,0.52885,0.8520,0.00042,0.0013,0.9955,,0.88239,0.6717,0.6296,0.1432,0.2617,8.8
39,256,0,0.3984,11244,-0.00110,0.53413,0.8827,-0.00007,0.0019,0.9955,,0.89825,0.6632,0.6337,0.1390,0.2938,8.7
40,256,0,0.3438,11435,-0.00235,0.54498,0.8761,0.00043,0.0023,0.9953,0.4250,0.88795,0.6724,0.6173,0.1347,0.2702,12.2
41,256,0,0.3203,11078,-0.00132,0.52361,0.8613,0.00056,0.0005,0.9969,,0.88567,0.6658,0.6214,0.1305,0.2527,8.4
42,256,0,0.3906,11186,-0.00134,0.53685,0.8546,0.00048,0.0001,0.9968,,0.87742,0.6687,0.6132,0.1263,0.2843,8.5
43,256,0,0.3750,11459,-0.00220,0.53182,0.8456,0.00142,0.0087,0.9960,,0.87927,0.6719,0.6379,0.1220,0.3027,9.0
44,256,0,0.3203,11561,-0.00295,0.52169,0.8388,0.00059,0.0009,0.9952,,0.88892,0.6721,0.6420,0.1178,0.2625,8.9
45,256,0,0.3398,11255,-0.00121,0.53480,0.8644,0.00034,0.0003,0.9966,,0.90190,0.6686,0.6420,0.1136,0.2652,8.8
46,256,0,0.3828,11243,-0.00194,0.53266,0.8189,0.00038,0.0032,0.9983,,0.89344,0.6723,0.6502,0.1093,0.2745,8.7
47,256,0,0.3477,11534,-0.00041,0.52594,0.8054,0.00036,0.0003,0.9998,,0.87956,0.6765,0.6296,0.1051,0.2605,9.0
48,256,0,0.3828,11436,-0.00498,0.52998,0.8006,0.00088,0.0048,0.9997,,0.90365,0.6662,0.6543,0.1008,0.2918,9.0
49,256,0,0.3633,11220,-0.00085,0.51436,0.8401,0.00066,0.0024,0.9994,,0.90321,0.6655,0.6543,0.0966,0.3042,8.8
50,256,0,0.3125,11296,0.00376,0.51948,0.8063,0.00050,0.0009,0.9989,0.5000,0.90008,0.6671,0.6543,0.0924,0.2778,12.1
51,256,0,0.3750,11229,-0.00114,0.52590,0.8106,0.00103,0.0106,0.9987,,0.91276,0.6617,0.6461,0.0881,0.2766,8.7
52,256,0,0.3672,11197,-0.00131,0.52958,0.7930,0.00084,0.0015,0.9984,,0.88551,0.6675,0.6461,0.0839,0.3040,8.8
53,256,0,0.3281,11325,-0.00854,0.50435,0.8340,0.00066,0.0038,0.9987,,0.88654,0.6672,0.6502,0.0797,0.2795,8.9
54,256,0,0.3398,11123,-0.00155,0.50738,0.8174,0.00071,0.0048,1.0002,,0.90074,0.6628,0.6420,0.0754,0.2656,8.8
55,256,0,0.3945,11146,-0.00132,0.53638,0.8255,0.00039,0.0027,1.0000,,0.88807,0.6682,0.6502,0.0712,0.2801,8.8
56,256,0,0.3750,11098,-0.00199,0.51991,0.8365,0.00103,0.0065,1.0005,,0.90247,0.6664,0.6543,0.0669,0.3045,8.6
57,256,0,0.3516,11057,-0.00130,0.50989,0.8359,0.00047,0.0010,1.0016,,0.87801,0.6672,0.6502,0.0627,0.2793,8.5
58,256,0,0.4023,11217,-0.00122,0.52763,0.8548,0.00059,0.0010,1.0004,,0.91975,0.6519,0.6708,0.0585,0.3115,8.6
59,256,0,0.3906,11596,-0.00159,0.55308,0.8461,0.00046,0.0025,1.0002,,0.89482,0.6693,0.6584,0.0542,0.3096,9.1
60,256,0,0.3789,11235,-0.00172,0.53134,0.8394,0.00106,0.0051,0.9983,0.5500,0.89029,0.6723,0.6626,0.0500,0.3051,12.1
