iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
24,256,0,0.5273,9225,0.02391,0.54206,0.8982,0.00158,0.0435,1.0015,,0.71491,0.7504,0.6651,0.2025,0.2844,7.7
25,256,0,0.5078,9214,-0.00169,0.55884,0.9396,0.00307,0.0242,1.0020,,0.72880,0.7472,0.6686,0.1983,0.3050,7.3
26,256,0,0.4766,9123,-0.00237,0.55739,0.9151,0.00138,0.0110,1.0023,,0.70561,0.7559,0.6703,0.1941,0.3203,7.4
27,256,0,0.4805,8945,-0.00304,0.54283,0.9111,0.00171,0.0086,1.0022,,0.72287,0.7523,0.6637,0.1898,0.3242,7.2
28,256,0,0.4023,8862,-0.00390,0.55745,0.9143,0.00068,0.0026,1.0023,,0.73307,0.7458,0.6622,0.1856,0.3063,7.2
29,256,0,0.4961,8700,-0.00235,0.55380,0.8942,0.00024,0.0102,1.0024,,0.71259,0.7530,0.6643,0.1814,0.3007,7.1
30,256,0,0.4766,9231,-0.00821,0.55274,0.9153,0.00130,0.0181,1.0031,0.7917,0.71006,0.7608,0.6668,0.1771,0.3088,13.3
31,256,0,0.4492,8737,-0.00255,0.54945,0.8863,0.00286,0.0198,1.0017,,0.72059,0.7505,0.6684,0.1729,0.3054,7.0
32,256,0,0.4297,9410,0.00083,0.55293,0.8848,0.00101,0.0083,1.0030,,0.71093,0.7526,0.6707,0.1686,0.3441,7.7
33,256,0,0.4297,9160,-0.00280,0.58029,0.8820,0.00145,0.0062,1.0045,,0.72127,0.7478,0.6712,0.1644,0.3291,7.3
34,256,0,0.4570,9296,-0.00098,0.55974,0.8936,0.00080,0.0077,1.0054,,0.72002,0.7511,0.6684,0.1602,0.3304,7.6
35,256,0,0.4453,9342,0.00305,0.55534,0.8876,0.00233,0.0146,1.0061,,0.71263,0.7501,0.6692,0.1559,0.3195,7.6
36,256,0,0.4805,9054,-0.00340,0.55510,0.8940,0.00109,0.0104,1.0054,,0.71141,0.7544,0.6671,0.1517,0.3186,7.2
37,256,0,0.4766,9256,-0.01252,0.55523,0.8839,0.00327,0.0320,1.0046,,0.71512,0.7515,0.6638,0.1475,0.2955,7.4
38,256,0,0.5000,9025,-0.00246,0.54983,0.8758,0.00197,0.0116,1.0038,,0.72596,0.7446,0.6632,0.1432,0.3183,7.3
39,256,0,0.5469,9273,-0.00596,0.54682,0.8661,0.00132,0.0096,1.0039,,0.71512,0.7531,0.6644,0.1390,0.3335,7.4
40,256,0,0.4844,9611,-0.00197,0.54223,0.8709,0.00241,0.0155,1.0022,0.6796,0.70666,0.7570,0.6671,0.1347,0.3267,13.5
